census_block_id	category	sub_category	value	devices	sub_category_sort_order	unit
300490011021	Age	65+	0.0868	1	7	percent
300490011021	Economic	Median HH Income	-6.66666666E8	1	1	dollar
300490011021	Economic	Median Home Value	268600.0	1	2	dollar
300490011021	Education	No HS	0.0	1	1	percent
300490011021	Education	HS	0.0634	1	2	percent
300490011021	Education	Some College/2 Year	0.5024	1	3	percent
300490011021	Education	Bachelor	0.2732	1	4	percent
300490011021	Education	Higher Degree	0.161	1	5	percent
300490011021	Income	0-29K	0.1805	1	1	percent
300490011021	Income	30-74K	0.3496	1	2	percent
300490011021	Income	75-99K	0.0414	1	3	percent
300490011021	Income	100-149K	0.0602	1	4	percent
300490011021	Income	150K+	0.3684	1	5	percent
300490011021	Race	African American	0.0	1	1	percent
300490011021	Race	Asian	0.0165	1	2	percent
300490011021	Race	Hispanic	0.0193	1	3	percent
300490011021	Race	Other or Mixed	0.0909	1	4	percent
300490011021	Race	White	0.8733	1	5	percent
300490012012	Population	Population	773	1	1	people
300490012012	Population	Median Age	34.9	1	2	people
300490012012	Age	<18	0.2432	1	1	percent
300490012012	Age	18-24	0.044	1	2	percent
300490012012	Age	25-34	0.2186	1	3	percent
300490012012	Age	35-44	0.0556	1	4	percent
300490012012	Age	45-54	0.1332	1	5	percent
300490012012	Age	55-64	0.163	1	6	percent
300490012012	Age	65+	0.1423	1	7	percent
300490012012	Economic	Median HH Income	52321.0	1	1	dollar
300490012012	Economic	Median Home Value	208900.0	1	2	dollar
300490012012	Education	No HS	0.2196	1	1	percent
300490012012	Education	HS	0.3684	1	2	percent
300490012012	Education	Some College/2 Year	0.2813	1	3	percent
300490012012	Education	Bachelor	0.1307	1	4	percent
300490012012	Education	Higher Degree	0.0	1	5	percent
300490012012	Income	0-29K	0.3186	1	1	percent
300490012012	Income	30-74K	0.3064	1	2	percent
300490012012	Income	75-99K	0.3186	1	3	percent
300490012012	Income	100-149K	0.0564	1	4	percent
300490012012	Income	150K+	0.0	1	5	percent
300490012012	Race	African American	0.0	1	1	percent
300490012012	Race	Asian	0.0	1	2	percent
300490012012	Race	Hispanic	0.0621	1	3	percent
300490012012	Race	Other or Mixed	0.0116	1	4	percent
300490012012	Race	White	0.9263	1	5	percent
300490012021	Population	Population	1601	1	1	people
300490012021	Population	Median Age	54.2	1	2	people
300490012021	Age	<18	0.1243	1	1	percent
300490012021	Age	18-24	0.0943	1	2	percent
300490012021	Age	25-34	0.0593	1	3	percent
300490012021	Age	35-44	0.1118	1	4	percent
300490012021	Age	45-54	0.1324	1	5	percent
300490012021	Age	55-64	0.208	1	6	percent
300490012021	Age	65+	0.2698	1	7	percent
300490012021	Economic	Median HH Income	90172.0	1	1	dollar
300490012021	Economic	Median Home Value	332700.0	1	2	dollar
300490012021	Education	No HS	0.052	1	1	percent
300490012021	Education	HS	0.2774	1	2	percent
300490012021	Education	Some College/2 Year	0.2598	1	3	percent
300490012021	Education	Bachelor	0.2742	1	4	percent
300490012021	Education	Higher Degree	0.1367	1	5	percent
300490012021	Income	0-29K	0.1537	1	1	percent
300490012021	Income	30-74K	0.2904	1	2	percent
300490012021	Income	75-99K	0.1661	1	3	percent
300490012021	Income	100-149K	0.2283	1	4	percent
300490012021	Income	150K+	0.1615	1	5	percent
300490012021	Race	African American	0.0	1	1	percent
300490012021	Race	Asian	0.0	1	2	percent
300490012021	Race	Hispanic	0.0443	1	3	percent
300490012021	Race	Other or Mixed	0.0881	1	4	percent
300490012021	Race	White	0.8676	1	5	percent
300510501002	Population	Population	1232	1	1	people
300510501002	Population	Median Age	39.4	1	2	people
300510501002	Age	<18	0.2321	1	1	percent
300510501002	Age	18-24	0.0333	1	2	percent
300510501002	Age	25-34	0.1477	1	3	percent
300510501002	Age	35-44	0.1615	1	4	percent
300510501002	Age	45-54	0.0763	1	5	percent
300510501002	Age	55-64	0.1071	1	6	percent
300510501002	Age	65+	0.2419	1	7	percent
300510501002	Economic	Median HH Income	52361.0	1	1	dollar
300510501002	Economic	Median Home Value	115700.0	1	2	dollar
300510501002	Education	No HS	0.2497	1	1	percent
300510501002	Education	HS	0.1945	1	2	percent
300510501002	Education	Some College/2 Year	0.274	1	3	percent
300510501002	Education	Bachelor	0.1956	1	4	percent
300510501002	Education	Higher Degree	0.0862	1	5	percent
300510501002	Income	0-29K	0.2801	1	1	percent
300510501002	Income	30-74K	0.3063	1	2	percent
300510501002	Income	75-99K	0.1335	1	3	percent
300510501002	Income	100-149K	0.1575	1	4	percent
300510501002	Income	150K+	0.1225	1	5	percent
300510501002	Race	African American	0.0	1	1	percent
300510501002	Race	Asian	0.0	1	2	percent
300510501002	Race	Hispanic	0.0057	1	3	percent
300510501002	Race	Other or Mixed	0.0081	1	4	percent
300510501002	Race	White	0.9862	1	5	percent
300530001003	Population	Population	1116	1	1	people
300530001003	Population	Median Age	45.5	1	2	people
300530001003	Age	<18	0.1765	1	1	percent
300530001003	Age	18-24	0.0448	1	2	percent
300530001003	Age	25-34	0.1138	1	3	percent
300530001003	Age	35-44	0.1452	1	4	percent
300530001003	Age	45-54	0.0869	1	5	percent
300530001003	Age	55-64	0.1237	1	6	percent
300530001003	Age	65+	0.3091	1	7	percent
300530001003	Economic	Median HH Income	39250.0	1	1	dollar
300530001003	Economic	Median Home Value	193600.0	1	2	dollar
300530001003	Education	No HS	0.0161	1	1	percent
300530001003	Education	HS	0.4419	1	2	percent
300530001003	Education	Some College/2 Year	0.3671	1	3	percent
300530001003	Education	Bachelor	0.1231	1	4	percent
300530001003	Education	Higher Degree	0.0518	1	5	percent
300530001003	Income	0-29K	0.4027	1	1	percent
300530001003	Income	30-74K	0.2308	1	2	percent
300530001003	Income	75-99K	0.0905	1	3	percent
300530001003	Income	100-149K	0.2172	1	4	percent
300530001003	Income	150K+	0.0588	1	5	percent
300530001003	Race	African American	0.0	1	1	percent
300530001003	Race	Asian	0.0018	1	2	percent
300530001003	Race	Hispanic	0.0099	1	3	percent
300530001003	Race	Other or Mixed	0.0099	1	4	percent
300530001003	Race	White	0.9785	1	5	percent
300530002002	Population	Population	556	1	1	people
300530002002	Population	Median Age	59.8	1	2	people
300530002002	Age	<18	0.0216	1	1	percent
300530002002	Age	18-24	0.0252	1	2	percent
300530002002	Age	25-34	0.0	1	3	percent
300530002002	Age	35-44	0.1331	1	4	percent
300530002002	Age	45-54	0.1601	1	5	percent
300530002002	Age	55-64	0.2788	1	6	percent
300530002002	Age	65+	0.3813	1	7	percent
300530002002	Economic	Median HH Income	31597.0	1	1	dollar
300530002002	Economic	Median Home Value	156400.0	1	2	dollar
300530002002	Education	No HS	0.2038	1	1	percent
300530002002	Education	HS	0.3132	1	2	percent
300530002002	Education	Some College/2 Year	0.2604	1	3	percent
300530002002	Education	Bachelor	0.1321	1	4	percent
300530002002	Education	Higher Degree	0.0906	1	5	percent
300530002002	Income	0-29K	0.4594	1	1	percent
300530002002	Income	30-74K	0.3428	1	2	percent
300530002002	Income	75-99K	0.0707	1	3	percent
300530002002	Income	100-149K	0.1272	1	4	percent
300530002002	Income	150K+	0.0	1	5	percent
300530002002	Race	African American	0.0	1	1	percent
300530002002	Race	Asian	0.0	1	2	percent
300530002002	Race	Hispanic	0.0396	1	3	percent
300530002002	Race	Other or Mixed	0.0953	1	4	percent
300530002002	Race	White	0.8651	1	5	percent
300570001021	Population	Population	1595	2	1	people
300570001021	Population	Median Age	52.1	2	2	people
300570001021	Age	<18	0.0984	2	1	percent
300570001021	Age	18-24	0.0489	2	2	percent
300570001021	Age	25-34	0.1831	2	3	percent
300570001021	Age	35-44	0.1166	2	4	percent
300570001021	Age	45-54	0.0721	2	5	percent
300570001021	Age	55-64	0.1843	2	6	percent
300570001021	Age	65+	0.2966	2	7	percent
300570001021	Economic	Median HH Income	47024.0	2	1	dollar
300570001021	Economic	Median Home Value	339800.0	2	2	dollar
300570001021	Education	No HS	0.0382	2	1	percent
300570001021	Education	HS	0.1735	2	2	percent
300570001021	Education	Some College/2 Year	0.3941	2	3	percent
300570001021	Education	Bachelor	0.2485	2	4	percent
300570001021	Education	Higher Degree	0.1456	2	5	percent
300570001021	Income	0-29K	0.1891	2	1	percent
300570001021	Income	30-74K	0.4883	2	2	percent
300570001021	Income	75-99K	0.0543	2	3	percent
300570001021	Income	100-149K	0.1716	2	4	percent
300570001021	Income	150K+	0.0968	2	5	percent
300570001021	Race	African American	0.0	2	1	percent
300570001021	Race	Asian	0.0	2	2	percent
300570001021	Race	Hispanic	0.0959	2	3	percent
300570001021	Race	Other or Mixed	0.0219	2	4	percent
300570001021	Race	White	0.8821	2	5	percent
300619645001	Population	Population	1117	4	1	people
300619645001	Population	Median Age	54.7	4	2	people
300619645001	Age	<18	0.1656	4	1	percent
300619645001	Age	18-24	0.0483	4	2	percent
300619645001	Age	25-34	0.0457	4	3	percent
300619645001	Age	35-44	0.12	4	4	percent
300619645001	Age	45-54	0.1244	4	5	percent
300619645001	Age	55-64	0.1773	4	6	percent
300619645001	Age	65+	0.3187	4	7	percent
300619645001	Economic	Median HH Income	55357.0	4	1	dollar
300619645001	Economic	Median Home Value	215500.0	4	2	dollar
300619645001	Education	No HS	0.0923	4	1	percent
300619645001	Education	HS	0.3736	4	2	percent
300619645001	Education	Some College/2 Year	0.2973	4	3	percent
300619645001	Education	Bachelor	0.1845	4	4	percent
300619645001	Education	Higher Degree	0.0524	4	5	percent
300619645001	Income	0-29K	0.2124	4	1	percent
300619645001	Income	30-74K	0.5973	4	2	percent
300619645001	Income	75-99K	0.073	4	3	percent
300619645001	Income	100-149K	0.0929	4	4	percent
300619645001	Income	150K+	0.0243	4	5	percent
300619645001	Race	African American	0.0	4	1	percent
300619645001	Race	Asian	0.0179	4	2	percent
300619645001	Race	Hispanic	0.0385	4	3	percent
300619645001	Race	Other or Mixed	0.034	4	4	percent
300619645001	Race	White	0.9096	4	5	percent
300619645002	Population	Population	1139	4	1	people
300619645002	Population	Median Age	41.1	4	2	people
300619645002	Age	<18	0.2274	4	1	percent
300619645002	Age	18-24	0.0272	4	2	percent
300619645002	Age	25-34	0.1317	4	3	percent
300619645002	Age	35-44	0.1317	4	4	percent
300619645002	Age	45-54	0.1335	4	5	percent
300619645002	Age	55-64	0.1449	4	6	percent
300619645002	Age	65+	0.2037	4	7	percent
300619645002	Economic	Median HH Income	51047.0	4	1	dollar
300619645002	Economic	Median Home Value	236700.0	4	2	dollar
300619645002	Education	No HS	0.0589	4	1	percent
300619645002	Education	HS	0.318	4	2	percent
300619645002	Education	Some College/2 Year	0.371	4	3	percent
300619645002	Education	Bachelor	0.192	4	4	percent
300619645002	Education	Higher Degree	0.0601	4	5	percent
300619645002	Income	0-29K	0.2428	4	1	percent
300619645002	Income	30-74K	0.4177	4	2	percent
300619645002	Income	75-99K	0.0885	4	3	percent
300619645002	Income	100-149K	0.1584	4	4	percent
300619645002	Income	150K+	0.0926	4	5	percent
300619645002	Race	African American	0.014	4	1	percent
300619645002	Race	Asian	0.0088	4	2	percent
300619645002	Race	Hispanic	0.0132	4	3	percent
300619645002	Race	Other or Mixed	0.0957	4	4	percent
300619645002	Race	White	0.8683	4	5	percent
300619646001	Population	Population	936	2	1	people
300619646001	Population	Median Age	58.0	2	2	people
300619646001	Age	<18	0.1261	2	1	percent
300619646001	Age	18-24	0.0673	2	2	percent
300619646001	Age	25-34	0.0726	2	3	percent
300619646001	Age	35-44	0.0705	2	4	percent
300619646001	Age	45-54	0.1175	2	5	percent
300619646001	Age	55-64	0.2596	2	6	percent
300619646001	Age	65+	0.2863	2	7	percent
300619646001	Economic	Median HH Income	48977.0	2	1	dollar
300619646001	Economic	Median Home Value	163900.0	2	2	dollar
300619646001	Education	No HS	0.0344	2	1	percent
300619646001	Education	HS	0.4026	2	2	percent
300619646001	Education	Some College/2 Year	0.4397	2	3	percent
300619646001	Education	Bachelor	0.0675	2	4	percent
300619646001	Education	Higher Degree	0.0556	2	5	percent
300619646001	Income	0-29K	0.2424	2	1	percent
300619646001	Income	30-74K	0.5758	2	2	percent
300619646001	Income	75-99K	0.1002	2	3	percent
300619646001	Income	100-149K	0.0513	2	4	percent
300619646001	Income	150K+	0.0303	2	5	percent
300619646001	Race	African American	0.0021	2	1	percent
300619646001	Race	Asian	0.0	2	2	percent
300619646001	Race	Hispanic	0.0171	2	3	percent
300619646001	Race	Other or Mixed	0.0737	2	4	percent
300619646001	Race	White	0.9071	2	5	percent
300619646002	Population	Population	870	1	1	people
300619646002	Population	Median Age	39.3	1	2	people
300619646002	Age	<18	0.308	1	1	percent
300619646002	Age	18-24	0.0333	1	2	percent
300619646002	Age	25-34	0.1	1	3	percent
300619646002	Age	35-44	0.0885	1	4	percent
300619646002	Age	45-54	0.0552	1	5	percent
300619646002	Age	55-64	0.1034	1	6	percent
300619646002	Age	65+	0.3115	1	7	percent
300619646002	Economic	Median HH Income	72625.0	1	1	dollar
300619646002	Economic	Median Home Value	262500.0	1	2	dollar
300619646002	Education	No HS	0.0803	1	1	percent
300619646002	Education	HS	0.26	1	2	percent
300619646002	Education	Some College/2 Year	0.2443	1	3	percent
300619646002	Education	Bachelor	0.3508	1	4	percent
300619646002	Education	Higher Degree	0.0646	1	5	percent
300619646002	Income	0-29K	0.2047	1	1	percent
300619646002	Income	30-74K	0.3202	1	2	percent
300619646002	Income	75-99K	0.0394	1	3	percent
300619646002	Income	100-149K	0.0892	1	4	percent
300619646002	Income	150K+	0.3465	1	5	percent
300619646002	Race	African American	0.0103	1	1	percent
300619646002	Race	Asian	0.0	1	2	percent
300619646002	Race	Hispanic	0.0126	1	3	percent
300619646002	Race	Other or Mixed	0.0218	1	4	percent
300619646002	Race	White	0.9552	1	5	percent
300630001001	Population	Population	1756	9	1	people
300630001001	Population	Median Age	44.6	9	2	people
300630001001	Age	<18	0.1418	9	1	percent
300630001001	Age	18-24	0.1452	9	2	percent
300630001001	Age	25-34	0.1019	9	3	percent
300630001001	Age	35-44	0.1418	9	4	percent
300630001001	Age	45-54	0.0814	9	5	percent
300630001001	Age	55-64	0.1475	9	6	percent
300630001001	Age	65+	0.2403	9	7	percent
300630001001	Economic	Median HH Income	123813.0	9	1	dollar
300630001001	Economic	Median Home Value	506500.0	9	2	dollar
300630001001	Education	No HS	0.0	9	1	percent
300630001001	Education	HS	0.1062	9	2	percent
300630001001	Education	Some College/2 Year	0.2181	9	3	percent
300630001001	Education	Bachelor	0.3267	9	4	percent
300630001001	Education	Higher Degree	0.349	9	5	percent
300630001001	Income	0-29K	0.0218	9	1	percent
300630001001	Income	30-74K	0.2898	9	2	percent
300630001001	Income	75-99K	0.1139	9	3	percent
300630001001	Income	100-149K	0.1759	9	4	percent
300630001001	Income	150K+	0.3987	9	5	percent
300630001001	Race	African American	0.0108	9	1	percent
300630001001	Race	Asian	0.1708	9	2	percent
300630001001	Race	Hispanic	0.1185	9	3	percent
300630001001	Race	Other or Mixed	0.0	9	4	percent
300630001001	Race	White	0.6999	9	5	percent
300630001002	Population	Population	1416	14	1	people
300630001002	Population	Median Age	43.2	14	2	people
300630001002	Age	<18	0.2895	14	1	percent
300630001002	Age	18-24	0.0381	14	2	percent
300630001002	Age	25-34	0.0989	14	3	percent
300630001002	Age	35-44	0.1716	14	4	percent
300630001002	Age	45-54	0.0904	14	5	percent
300630001002	Age	55-64	0.1102	14	6	percent
300630001002	Age	65+	0.2013	14	7	percent
300630001002	Economic	Median HH Income	102619.0	14	1	dollar
300630001002	Economic	Median Home Value	398200.0	14	2	dollar
300630001002	Education	No HS	0.0105	14	1	percent
300630001002	Education	HS	0.1061	14	2	percent
300630001002	Education	Some College/2 Year	0.1943	14	3	percent
300630001002	Education	Bachelor	0.3887	14	4	percent
300630001002	Education	Higher Degree	0.3004	14	5	percent
300630001002	Income	0-29K	0.0605	14	1	percent
300630001002	Income	30-74K	0.2884	14	2	percent
300630001002	Income	75-99K	0.1465	14	3	percent
300630001002	Income	100-149K	0.2628	14	4	percent
300630001002	Income	150K+	0.2419	14	5	percent
300630001002	Race	African American	0.0	14	1	percent
300630001002	Race	Asian	0.0169	14	2	percent
300630001002	Race	Hispanic	0.0233	14	3	percent
300630001002	Race	Other or Mixed	0.101	14	4	percent
300630001002	Race	White	0.8588	14	5	percent
300630001003	Population	Population	948	5	1	people
300630001003	Population	Median Age	24.6	5	2	people
300630001003	Age	<18	0.058	5	1	percent
300630001003	Age	18-24	0.5084	5	2	percent
300630001003	Age	25-34	0.1646	5	3	percent
300630001003	Age	35-44	0.0549	5	4	percent
300630001003	Age	45-54	0.1287	5	5	percent
300630001003	Age	55-64	0.0338	5	6	percent
300630001003	Age	65+	0.0517	5	7	percent
300630001003	Economic	Median HH Income	26119.0	5	1	dollar
300630001003	Economic	Median Home Value	376200.0	5	2	dollar
300630001003	Education	No HS	0.0	5	1	percent
300630001003	Education	HS	0.0389	5	2	percent
300630001003	Education	Some College/2 Year	0.3382	5	3	percent
300630001003	Education	Bachelor	0.3844	5	4	percent
300630001003	Education	Higher Degree	0.2384	5	5	percent
300630001003	Income	0-29K	0.6008	5	1	percent
300630001003	Income	30-74K	0.3142	5	2	percent
300630001003	Income	75-99K	0.0149	5	3	percent
300630001003	Income	100-149K	0.0	5	4	percent
300630001003	Income	150K+	0.0701	5	5	percent
300630001003	Race	African American	0.0	5	1	percent
300630001003	Race	Asian	0.0454	5	2	percent
300630001003	Race	Hispanic	0.0169	5	3	percent
300630001003	Race	Other or Mixed	0.0	5	4	percent
300630001003	Race	White	0.9378	5	5	percent
300630001004	Population	Population	581	10	1	people
300630001004	Population	Median Age	34.8	10	2	people
300630001004	Age	<18	0.222	10	1	percent
300630001004	Age	18-24	0.043	10	2	percent
300630001004	Age	25-34	0.2392	10	3	percent
300630001004	Age	35-44	0.1773	10	4	percent
300630001004	Age	45-54	0.0172	10	5	percent
300630001004	Age	55-64	0.2048	10	6	percent
300630001004	Age	65+	0.0964	10	7	percent
300630001004	Economic	Median HH Income	-6.66666666E8	10	1	dollar
300630001004	Economic	Median Home Value	-6.66666666E8	10	2	dollar
300630001004	Education	No HS	0.1148	10	1	percent
300630001004	Education	HS	0.2529	10	2	percent
300630001004	Education	Some College/2 Year	0.2319	10	3	percent
300630001004	Education	Bachelor	0.3653	10	4	percent
300630001004	Education	Higher Degree	0.0351	10	5	percent
300630001004	Income	0-29K	0.4362	10	1	percent
300630001004	Income	30-74K	0.5067	10	2	percent
300630001004	Income	75-99K	0.057	10	3	percent
300630001004	Income	100-149K	0.0	10	4	percent
300630001004	Income	150K+	0.0	10	5	percent
300630001004	Race	African American	0.0207	10	1	percent
300630001004	Race	Asian	0.1463	10	2	percent
300630001004	Race	Hispanic	0.2874	10	3	percent
300630001004	Race	Other or Mixed	0.1153	10	4	percent
300630001004	Race	White	0.4303	10	5	percent
300630001005	Population	Population	2199	13	1	people
300630001005	Population	Median Age	36.5	13	2	people
300630001005	Age	<18	0.1537	13	1	percent
300630001005	Age	18-24	0.1824	13	2	percent
300630001005	Age	25-34	0.1587	13	3	percent
300630001005	Age	35-44	0.0982	13	4	percent
300630001005	Age	45-54	0.1364	13	5	percent
300630001005	Age	55-64	0.1032	13	6	percent
300630001005	Age	65+	0.1673	13	7	percent
300630001005	Economic	Median HH Income	101000.0	13	1	dollar
300630001005	Economic	Median Home Value	477000.0	13	2	dollar
300630001005	Education	No HS	0.0082	13	1	percent
300630001005	Education	HS	0.111	13	2	percent
300630001005	Education	Some College/2 Year	0.2158	13	3	percent
300630001005	Education	Bachelor	0.2973	13	4	percent
300630001005	Education	Higher Degree	0.3678	13	5	percent
300630001005	Income	0-29K	0.1923	13	1	percent
300630001005	Income	30-74K	0.1406	13	2	percent
300630001005	Income	75-99K	0.1512	13	3	percent
300630001005	Income	100-149K	0.3117	13	4	percent
300630001005	Income	150K+	0.2042	13	5	percent
300630001005	Race	African American	0.0	13	1	percent
300630001005	Race	Asian	0.0077	13	2	percent
300630001005	Race	Hispanic	0.0732	13	3	percent
300630001005	Race	Other or Mixed	0.0	13	4	percent
300630001005	Race	White	0.9191	13	5	percent
300630002031	Population	Population	1424	17	1	people
300630002031	Population	Median Age	37.1	17	2	people
300630002031	Age	<18	0.0499	17	1	percent
300630002031	Age	18-24	0.0	17	2	percent
300630002031	Age	25-34	0.3392	17	3	percent
300630002031	Age	35-44	0.3954	17	4	percent
300630002031	Age	45-54	0.0744	17	5	percent
300630002031	Age	55-64	0.0962	17	6	percent
300630002031	Age	65+	0.0449	17	7	percent
300630002031	Economic	Median HH Income	82596.0	17	1	dollar
300630002031	Economic	Median Home Value	275100.0	17	2	dollar
300630002031	Education	No HS	0.0	17	1	percent
300630002031	Education	HS	0.065	17	2	percent
300630002031	Education	Some College/2 Year	0.1101	17	3	percent
300630002031	Education	Bachelor	0.5041	17	4	percent
300630002031	Education	Higher Degree	0.3208	17	5	percent
300630002031	Income	0-29K	0.0581	17	1	percent
300630002031	Income	30-74K	0.4413	17	2	percent
300630002031	Income	75-99K	0.3984	17	3	percent
300630002031	Income	100-149K	0.0767	17	4	percent
300630002031	Income	150K+	0.0256	17	5	percent
300630002031	Race	African American	0.0	17	1	percent
300630002031	Race	Asian	0.0	17	2	percent
300630002031	Race	Hispanic	0.059	17	3	percent
300630002031	Race	Other or Mixed	0.0302	17	4	percent
300630002031	Race	White	0.9108	17	5	percent
300630002032	Population	Population	2065	9	1	people
300630002032	Population	Median Age	30.7	9	2	people
300630002032	Age	<18	0.2044	9	1	percent
300630002032	Age	18-24	0.1327	9	2	percent
300630002032	Age	25-34	0.3482	9	3	percent
300630002032	Age	35-44	0.0726	9	4	percent
300630002032	Age	45-54	0.1022	9	5	percent
300630002032	Age	55-64	0.0586	9	6	percent
300630002032	Age	65+	0.0814	9	7	percent
300630002032	Economic	Median HH Income	46262.0	9	1	dollar
300630002032	Economic	Median Home Value	203600.0	9	2	dollar
300630002032	Education	No HS	0.0	9	1	percent
300630002032	Education	HS	0.2557	9	2	percent
300630002032	Education	Some College/2 Year	0.3338	9	3	percent
300630002032	Education	Bachelor	0.3367	9	4	percent
300630002032	Education	Higher Degree	0.0738	9	5	percent
300630002032	Income	0-29K	0.3037	9	1	percent
300630002032	Income	30-74K	0.5035	9	2	percent
300630002032	Income	75-99K	0.1219	9	3	percent
300630002032	Income	100-149K	0.0709	9	4	percent
300630002032	Income	150K+	0.0	9	5	percent
300630002032	Race	African American	0.0	9	1	percent
300630002032	Race	Asian	0.0	9	2	percent
300630002032	Race	Hispanic	0.1361	9	3	percent
300630002032	Race	Other or Mixed	0.0203	9	4	percent
300630002032	Race	White	0.8436	9	5	percent
300630002033	Population	Population	1184	12	1	people
300630002033	Population	Median Age	33.2	12	2	people
300630002033	Age	<18	0.3345	12	1	percent
300630002033	Age	18-24	0.0608	12	2	percent
300630002033	Age	25-34	0.1301	12	3	percent
300630002033	Age	35-44	0.2762	12	4	percent
300630002033	Age	45-54	0.0836	12	5	percent
300630002033	Age	55-64	0.0456	12	6	percent
300630002033	Age	65+	0.0693	12	7	percent
300630002033	Economic	Median HH Income	68211.0	12	1	dollar
300630002033	Economic	Median Home Value	249700.0	12	2	dollar
300630002033	Education	No HS	0.014	12	1	percent
300630002033	Education	HS	0.2514	12	2	percent
300630002033	Education	Some College/2 Year	0.2696	12	3	percent
300630002033	Education	Bachelor	0.3394	12	4	percent
300630002033	Education	Higher Degree	0.1257	12	5	percent
300630002033	Income	0-29K	0.2079	12	1	percent
300630002033	Income	30-74K	0.3764	12	2	percent
300630002033	Income	75-99K	0.2517	12	3	percent
300630002033	Income	100-149K	0.164	12	4	percent
300630002033	Income	150K+	0.0	12	5	percent
300630002033	Race	African American	0.0076	12	1	percent
300630002033	Race	Asian	0.0	12	2	percent
300630002033	Race	Hispanic	0.0042	12	3	percent
300630002033	Race	Other or Mixed	0.022	12	4	percent
300630002033	Race	White	0.9662	12	5	percent
300630002041	Population	Population	966	21	1	people
300630002041	Population	Median Age	25.7	21	2	people
300630002041	Age	<18	0.1139	21	1	percent
300630002041	Age	18-24	0.3282	21	2	percent
300630002041	Age	25-34	0.2402	21	3	percent
300630002041	Age	35-44	0.0217	21	4	percent
300630002041	Age	45-54	0.2184	21	5	percent
300630002041	Age	55-64	0.06	21	6	percent
300630002041	Age	65+	0.0176	21	7	percent
300630002041	Economic	Median HH Income	40104.0	21	1	dollar
300630002041	Economic	Median Home Value	-6.66666666E8	21	2	dollar
300630002041	Education	No HS	0.039	21	1	percent
300630002041	Education	HS	0.2727	21	2	percent
300630002041	Education	Some College/2 Year	0.4917	21	3	percent
300630002041	Education	Bachelor	0.0779	21	4	percent
300630002041	Education	Higher Degree	0.1187	21	5	percent
300630002041	Income	0-29K	0.4334	21	1	percent
300630002041	Income	30-74K	0.3129	21	2	percent
300630002041	Income	75-99K	0.1691	21	3	percent
300630002041	Income	100-149K	0.0846	21	4	percent
300630002041	Income	150K+	0.0	21	5	percent
300630002041	Race	African American	0.0	21	1	percent
300630002041	Race	Asian	0.0217	21	2	percent
300630002041	Race	Hispanic	0.1677	21	3	percent
300630002041	Race	Other or Mixed	0.0	21	4	percent
300630002041	Race	White	0.8106	21	5	percent
300630002042	Population	Population	1141	18	1	people
300630002042	Population	Median Age	55.6	18	2	people
300630002042	Age	<18	0.0184	18	1	percent
300630002042	Age	18-24	0.0973	18	2	percent
300630002042	Age	25-34	0.1595	18	3	percent
300630002042	Age	35-44	0.0894	18	4	percent
300630002042	Age	45-54	0.0824	18	5	percent
300630002042	Age	55-64	0.2542	18	6	percent
300630002042	Age	65+	0.2989	18	7	percent
300630002042	Economic	Median HH Income	-6.66666666E8	18	1	dollar
300630002042	Economic	Median Home Value	-6.66666666E8	18	2	dollar
300630002042	Education	No HS	0.0605	18	1	percent
300630002042	Education	HS	0.335	18	2	percent
300630002042	Education	Some College/2 Year	0.3241	18	3	percent
300630002042	Education	Bachelor	0.1308	18	4	percent
300630002042	Education	Higher Degree	0.1497	18	5	percent
300630002042	Income	0-29K	0.578	18	1	percent
300630002042	Income	30-74K	0.327	18	2	percent
300630002042	Income	75-99K	0.0	18	3	percent
300630002042	Income	100-149K	0.038	18	4	percent
300630002042	Income	150K+	0.057	18	5	percent
300630002042	Race	African American	0.0237	18	1	percent
300630002042	Race	Asian	0.0	18	2	percent
300630002042	Race	Hispanic	0.0307	18	3	percent
300630002042	Race	Other or Mixed	0.206	18	4	percent
300630002042	Race	White	0.7397	18	5	percent
300630002043	Population	Population	1043	14	1	people
300630002043	Population	Median Age	23.0	14	2	people
300630002043	Age	<18	0.2128	14	1	percent
300630002043	Age	18-24	0.2953	14	2	percent
300630002043	Age	25-34	0.0901	14	3	percent
300630002043	Age	35-44	0.1927	14	4	percent
300630002043	Age	45-54	0.0585	14	5	percent
300630002043	Age	55-64	0.047	14	6	percent
300630002043	Age	65+	0.1035	14	7	percent
300630002043	Economic	Median HH Income	49819.0	14	1	dollar
300630002043	Economic	Median Home Value	43700.0	14	2	dollar
300630002043	Education	No HS	0.0838	14	1	percent
300630002043	Education	HS	0.2904	14	2	percent
300630002043	Education	Some College/2 Year	0.577	14	3	percent
300630002043	Education	Bachelor	0.0487	14	4	percent
300630002043	Education	Higher Degree	0.0	14	5	percent
300630002043	Income	0-29K	0.3514	14	1	percent
300630002043	Income	30-74K	0.6202	14	2	percent
300630002043	Income	75-99K	0.0	14	3	percent
300630002043	Income	100-149K	0.0	14	4	percent
300630002043	Income	150K+	0.0284	14	5	percent
300630002043	Race	African American	0.0	14	1	percent
300630002043	Race	Asian	0.0	14	2	percent
300630002043	Race	Hispanic	0.0211	14	3	percent
300630002043	Race	Other or Mixed	0.2071	14	4	percent
300630002043	Race	White	0.7718	14	5	percent
300630002051	Population	Population	818	5	1	people
300630002051	Population	Median Age	35.2	5	2	people
300630002051	Age	<18	0.3533	5	1	percent
